player_nickname,player_id,session_start_at,session_end_at,buy_in,buy_out,stack,net
"Chong",Z9Ptp2nZKV,2024-02-21T02:37:37.755Z,,2000,,1720,-280
"rosstafarian",AcRKLUvz8e,2024-02-21T02:37:37.752Z,,2000,,780,-1220
"rosstafarian",AcRKLUvz8e,2024-02-21T02:19:52.010Z,2024-02-21T02:37:05.943Z,1000,0,0,-1000
"Muuu",wz04g67XLY,2024-02-21T02:18:53.654Z,2024-02-21T02:26:55.993Z,1000,0,0,-1000
"ODgoofyahhh",NYWmbeAr2J,2024-02-21T01:31:40.572Z,2024-02-21T02:25:47.586Z,1000,3795,0,2795
"Muuu",wz04g67XLY,2024-02-21T01:25:57.220Z,2024-02-21T02:18:19.218Z,1000,0,0,-1000
"ODgoofyahhh",NYWmbeAr2J,2024-02-21T01:25:57.216Z,2024-02-21T01:30:49.974Z,1000,0,0,-1000
"ODgoofyahhh",NYWmbeAr2J,2024-02-21T01:09:03.359Z,2024-02-21T01:25:14.150Z,1000,0,0,-1000
"Chong",Z9Ptp2nZKV,2024-02-21T01:00:32.710Z,2024-02-21T02:37:05.939Z,1000,0,0,-1000
"Koong",M31XlJe9K8,2024-02-21T00:59:58.804Z,,1000,,2090,1090
"Tim",fXUJmq6Miv,2024-02-21T00:59:58.795Z,,3000,,5935,2935
"ODgoofyahhh",NYWmbeAr2J,2024-02-21T00:59:58.802Z,2024-02-21T01:08:16.673Z,1000,0,0,-1000
"Chun",71fYCRe9J3,2024-02-21T00:59:58.808Z,,6000,,7680,1680
