player_nickname,player_id,session_start_at,session_end_at,buy_in,buy_out,stack,net
"Muuu",wYQXXT0-kg,2023-12-11T23:32:57.618Z,,1000,,1315,315
"Oliver",I3_cCYxrmW,2023-12-11T23:25:28.092Z,,1000,,750,-250
"Tim",5-UpQ-JlBO,2023-12-11T23:25:28.081Z,2023-12-11T23:56:54.123Z,1000,0,0,-1000
"rosstafarian",AcRKLUvz8e,2023-12-11T23:25:28.083Z,2023-12-11T23:28:35.135Z,1000,0,0,-1000
"Chun",0VbLMY-zko,2023-12-11T23:25:28.086Z,,1000,,2935,1935
